ID,Label,Parent,Equivalent Class,has characteristic,Definition,term editor,has cross-reference
OLAS:6143382,C57BL/6N-Shf<tm2a(EUCOMM)Hmgu> A<tm1Brd>/a/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6143382
OLAS:6678441,C57BL/6N-Shf<tm2b(EUCOMM)Hmgu>/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6678441
OLAS:5756293,C57BL/6N-Shh<tm1b(EUCOMM)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5756293
OLAS:6334690,C57BL/6N-Shisa4<tm1a(KOMP)Wtsi>/Tcp,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6334690
OLAS:6261591,C57BL/6N-Shisa4<tm1b(KOMP)Wtsi>/Tcp,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6261591
OLAS:6334914,C57BL/6N-Shisa6<em1(IMPC)Tcp>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6334914
OLAS:6408161,C57BL/6N-Shisa6<em1(IMPC)Tcp>/Tcp,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6408161
OLAS:6347278,C57BL/6N-Shisa7<em1(IMPC)J>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347278
OLAS:7835141,C57BL/6N-Shisa9<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7835141
OLAS:6408031,C57BL/6N-Shisa9<em1(IMPC)H>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6408031
OLAS:6408134,C57BL/6N-Shisal1<em1(IMPC)Ccpcz>/Ccpcz,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6408134
OLAS:6492631,C57BL/6N-Shld1<em1(IMPC)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6492631
OLAS:7381008,C57BL/6N-Shld1<em1(IMPC)Wtsi>/WtsiOulu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7381008
OLAS:7839656,C57BL/6N-Shmt1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7839656
OLAS:6122024,C57BL/6N-Shmt1<tm1a(KOMP)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6122024
OLAS:5887258,C57BL/6N-Shmt1<tm1b(KOMP)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5887258
OLAS:6428028,C57BL/6N-Shmt1<tm1c(KOMP)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6428028
OLAS:7836297,C57BL/6N-Shmt2<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7836297
OLAS:6288157,C57BL/6N-Shmt2<em1(IMPC)Bay>/Bay,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6288157
OLAS:7838443,C57BL/6N-Shmt2<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7838443
OLAS:6288087,C57BL/6N-Shox2<em1(IMPC)Bay>/Bay,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6288087
OLAS:6334830,C57BL/6N-Shprh<em1(IMPC)Tcp>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6334830
OLAS:7316943,C57BL/6N-Shroom3<em1(IMPC)Bay>/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7316943
OLAS:6866243,C57BL/6N-Shroom3<em1(IMPC)Bay>/Mmmh,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6866243
OLAS:5797092,C57BL/6N-Shroom4<tm1.1(NCOM)Mfgc>/Tcp,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5797092
OLAS:6334605,C57BL/6N-Shroom4<tm1(NCOM)Mfgc>/Tcp,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6334605
OLAS:5812666,C57BL/6N-Siae<tm1a(EUCOMM)Wtsi>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5812666
OLAS:7835805,C57BL/6N-Siah2<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7835805
OLAS:6347279,C57BL/6N-Sidt1<tm1.1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347279
OLAS:5797097,C57BL/6N-Sidt1<tm1.1(KOMP)Vlcg>/Ucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5797097
OLAS:6347280,C57BL/6N-Sidt1<tm1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347280
OLAS:6492469,C57BL/6N-Sidt2<em1(IMPC)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6492469
OLAS:7853327,C57BL/6N-Sidt2<em1(IMPC)Wtsi>/WtsiH,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7853327
OLAS:7840184,C57BL/6N-Sidt2<tm2a(KOMP)Wtsi>/WtsiH,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7840184
OLAS:7837545,C57BL/6N-Sigirr<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7837545
OLAS:7838109,C57BL/6N-Sigirr<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7838109
OLAS:7835002,C57BL/6N-Siglec15<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7835002
OLAS:7835767,C57BL/6N-Siglec1<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7835767
OLAS:6347281,C57BL/6N-Siglec1<tm1.1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347281
OLAS:6261039,C57BL/6N-Siglec1<tm1.1(KOMP)Vlcg>/Ucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6261039
OLAS:6347282,C57BL/6N-Siglec1<tm1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347282
OLAS:7837872,C57BL/6N-Sigmar1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7837872
OLAS:6678428,C57BL/6N-Sigmar1<tm1.1(KOMP)Wtsi>/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6678428
OLAS:6347283,C57BL/6N-Sik1<tm1.1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347283
OLAS:5630306,C57BL/6N-Sik1<tm1.1(KOMP)Vlcg>/Ucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5630306
OLAS:6347284,C57BL/6N-Sik1<tm1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347284
OLAS:6347285,C57BL/6N-Sik2<em1(IMPC)Mbp>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347285
OLAS:6261524,C57BL/6N-Sik2<em1(IMPC)Mbp>/Ucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6261524
OLAS:6147305,C57BL/6N-Sik3<tm1.1Iiis>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6147305
OLAS:6260800,C57BL/6N-Sik3<tm1a(EUCOMM)Hmgu>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6260800
OLAS:7837724,C57BL/6N-Sike1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7837724
OLAS:6335228,C57BL/6N-Sike1<em1(IMPC)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6335228
OLAS:7853324,C57BL/6N-Sike1<em1(IMPC)Wtsi>/WtsiPh,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7853324
OLAS:7853879,C57BL/6N-Sim2<em1(IMPC)Ics>/Ics,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7853879
OLAS:6407942,C57BL/6N-Sinhcaf<em1(IMPC)Ccpcz>/Ccpcz,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6407942
OLAS:5888364,C57BL/6N-Sipa1l1<tm1.1(KOMP)Vlcg>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5888364
OLAS:6347286,C57BL/6N-Sipa1l1<tm1.1(KOMP)Vlcg>/JMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347286
OLAS:5603907,C57BL/6N-Sipa1l1<tm1(KOMP)Vlcg>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5603907
OLAS:6122406,C57BL/6N-Sipa1<tm1a(EUCOMM)Hmgu>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6122406
OLAS:6408014,C57BL/6N-Sipa1<tm1b(EUCOMM)Hmgu>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6408014
OLAS:7837489,C57BL/6N-Sirpa<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7837489
OLAS:6143383,C57BL/6N-Sirpa<tm1a(EUCOMM)Hmgu>/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6143383
OLAS:5812942,C57BL/6N-Sirpa<tm1b(EUCOMM)Hmgu>/Bay,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5812942
OLAS:6696566,C57BL/6N-Sirpb1a<em1(IMPC)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6696566
OLAS:7853491,C57BL/6N-Sirpb1a<em1(IMPC)Wtsi>/WtsiH,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7853491
OLAS:6335302,C57BL/6N-Sirpb1b<em1(IMPC)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6335302
OLAS:7570649,C57BL/6N-Sirpb1b<em1(IMPC)Wtsi>/WtsiPh,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7570649
OLAS:6335308,C57BL/6N-Sirpb1c<em1(IMPC)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6335308
OLAS:7570648,C57BL/6N-Sirpb1c<em1(IMPC)Wtsi>/WtsiPh,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7570648
OLAS:6460787,C57BL/6N-Sirpd<em1(IMPC)Mbp>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6460787
OLAS:7839284,C57BL/6N-Sirt1-<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7839284
OLAS:5557489,C57BL/6N-Sirt1<tm1b(EUCOMM)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5557489
OLAS:6122723,C57BL/6N-Sirt1<tm1c(EUCOMM)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6122723
OLAS:7836426,C57BL/6N-Sirt2<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7836426
OLAS:5781828,C57BL/6N-Sirt2<tm1a(EUCOMM)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5781828
OLAS:7838196,C57BL/6N-Sirt3<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7838196
OLAS:7836425,C57BL/6N-Sirt3<em4ya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7836425
OLAS:5557486,C57BL/6N-Sirt3<tm1b(EUCOMM)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5557486
OLAS:7836822,C57BL/6N-Sirt4<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7836822
OLAS:5556986,C57BL/6N-Sirt4<tm1a(EUCOMM)Hmgu>/H,laboratory mouse,,,,Oliver He|Jie Zheng|Leo Yeh,MGI:5556986
OLAS:5608015,C57BL/6N-Sirt4<tm1b(EUCOMM)Hmgu>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5608015
OLAS:6428029,C57BL/6N-Sirt4<tm1c(EUCOMM)Hmgu>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6428029
OLAS:7836160,C57BL/6N-Sirt5<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7836160
OLAS:7839946,C57BL/6N-Sirt5<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7839946
OLAS:7835369,C57BL/6N-Sirt5<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7835369
OLAS:6121988,C57BL/6N-Sirt5<tm2a(EUCOMM)Hmgu>/Ieg,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6121988
OLAS:6122774,C57BL/6N-Sirt5<tm2b(EUCOMM)Hmgu>/Ieg,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6122774
OLAS:5556515,C57BL/6N-Sirt6<tm1a(EUCOMM)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5556515
OLAS:7839799,C57BL/6N-Sirt7<em2Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7839799
OLAS:5557922,C57BL/6N-Siva1<tm1a(EUCOMM)Hmgu>/Ieg,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5557922
OLAS:5758996,C57BL/6N-Siva1<tm1b(EUCOMM)Hmgu>/Ieg,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5758996
OLAS:6407780,C57BL/6N-Six1<em1(IMPC)Mbp>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6407780
OLAS:5506608,C57BL/6N-Ska2<tm1a(KOMP)Wtsi>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5506608
OLAS:6347289,C57BL/6N-Skic2<tm1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347289
OLAS:5767505,C57BL/6N-Skic2<tm2b(EUCOMM)Wtsi>/Bay,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5767505
OLAS:6347287,C57BL/6N-Skida1<tm1.1(KOMP)Wtsi>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347287
OLAS:5756116,C57BL/6N-Skida1<tm1.1(KOMP)Wtsi>/Ucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5756116
OLAS:6347288,C57BL/6N-Skida1<tm1(KOMP)Wtsi>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347288
OLAS:5608056,C57BL/6N-Skida1<tm1(KOMP)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5608056
OLAS:7388710,C57BL/6N-Ski<em1(IMPC)Bay>/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7388710
OLAS:6460887,C57BL/6N-Skil<tm1b(EUCOMM)Hmgu>/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6460887
OLAS:7835472,C57BL/6N-Skint2<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7835472
OLAS:6335267,C57BL/6N-Skint7<em1(IMPC)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6335267
OLAS:7570647,C57BL/6N-Skint7<em1(IMPC)Wtsi>/WtsiCnbc,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7570647
OLAS:7835939,C57BL/6N-Skp2<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7835939
OLAS:6492544,C57BL/6N-Sla2<em1(IMPC)Ccpcz>/Ccpcz,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6492544
OLAS:6424097,C57BL/6N-Slain1<em1(IMPC)Kmpc>/Kmpc,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6424097
OLAS:6335273,C57BL/6N-Slamf9<tm1b(EUCOMM)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6335273
OLAS:7381009,C57BL/6N-Slamf9<tm1b(EUCOMM)Wtsi>/WtsiOulu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7381009
OLAS:6460739,C57BL/6N-Slbp<tm1.1(KOMP)Vlcg>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6460739
OLAS:6347290,C57BL/6N-Slbp<tm1.1(KOMP)Vlcg>/JMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347290
OLAS:2160996,C57BL/6NSlc,laboratory mouse,,inbred,,Oliver He|Jie Zheng|Leo Yeh,MGI:2160996
OLAS:7837510,C57BL/6N-Slc10a1<em1Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7837510
OLAS:6696480,C57BL/6N-Slc10a1<em1(IMPC)Mbp>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6696480
OLAS:6288181,C57BL/6N-Slc10a2<tm1b(KOMP)Mbp>/Bay,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6288181
OLAS:6288180,C57BL/6N-Slc10a4<tm1b(KOMP)Wtsi>/Bay,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6288180
OLAS:6199707,C57BL/6N-Slc10a7<tm1a(EUCOMM)Hmgu>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6199707
OLAS:6766791,C57BL/6N-Slc10a7<tm1a(EUCOMM)Hmgu>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6766791
OLAS:6460865,C57BL/6N-Slc11a1<em1(IMPC)Mbp>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6460865
OLAS:6766755,C57BL/6N-Slc11a1<tm1a(EUCOMM)Wtsi>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6766755
OLAS:6766781,C57BL/6N-Slc11a2<tm1a(EUCOMM)Hmgu>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6766781
OLAS:5903001,C57BL/6N-Slc12a3<em1(cre/ERT2)Amc>/J,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5903001
OLAS:6766673,C57BL/6N-Slc12a4<tm1a(EUCOMM)Hmgu>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6766673
OLAS:6407737,C57BL/6N-Slc12a5<em1(IMPC)Mbp>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6407737
OLAS:7471681,C57BL/6N-Slc12a7<em1(IMPC)Bay>/BayMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7471681
OLAS:6347291,C57BL/6N-Slc13a3<tm1a(KOMP)Wtsi>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347291
OLAS:6347292,C57BL/6N-Slc13a3<tm1b(KOMP)Wtsi>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347292
OLAS:5630441,C57BL/6N-Slc13a3<tm1b(KOMP)Wtsi>/Ucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5630441
OLAS:6866244,C57BL/6N-Slc13a5<em1Jcch>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6866244
OLAS:6866245,C57BL/6N-Slc13a5<em2Jcch>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6866245
OLAS:6121985,C57BL/6N-Slc13a5<tm1a(EUCOMM)Hmgu>/Ieg,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6121985
OLAS:6122279,C57BL/6N-Slc13a5<tm1b(EUCOMM)Hmgu>/Ieg,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6122279
OLAS:6110850,C57BL/6N-Slc15a3<tm1a(KOMP)Wtsi>,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6110850
OLAS:7572713,C57BL/6N-Slc15a3<tm1a(KOMP)Wtsi>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7572713
OLAS:5557718,C57BL/6N-Slc15a3<tm1a(KOMP)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5557718
OLAS:5642380,C57BL/6N-Slc15a3<tm1b(KOMP)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5642380
OLAS:7572742,C57BL/6N-Slc15a3<tm1c(KOMP)Wtsi>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7572742
OLAS:6766757,C57BL/6N-Slc16a12<tm1a(KOMP)Wtsi>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6766757
OLAS:6347293,C57BL/6N-Slc16a2<tm1a(KOMP)Wtsi>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347293
OLAS:5887239,C57BL/6N-Slc16a3<tm1b(EUCOMM)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5887239
OLAS:7838871,C57BL/6N-Slc16a4<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7838871
OLAS:6260424,C57BL/6N-Slc16a4<tm2e(EUCOMM)Wtsi>/Wtsi,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6260424
OLAS:6347294,C57BL/6N-Slc16a9<em1(IMPC)Bay>/Mmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347294
OLAS:6347295,C57BL/6N-Slc17a3<tm2a(KOMP)Wtsi>/HMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347295
OLAS:5659520,C57BL/6N-Slc17a3<tm2b(KOMP)Wtsi>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5659520
OLAS:6122378,C57BL/6N-Slc17a6<tm1a(EUCOMM)Hmgu>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6122378
OLAS:6260784,C57BL/6N-Slc17a6<tm1b(EUCOMM)Hmgu>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6260784
OLAS:6407758,C57BL/6N-Slc17a7<em1(IMPC)H>/H,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6407758
OLAS:6407768,C57BL/6N-Slc17a8<em1(IMPC)Mbp>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6407768
OLAS:5913849,C57BL/6N-Slc17a8<tm2Selm>/Ics,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5913849
OLAS:7836466,C57BL/6N-Slc17a9<em3Cya>/Cya,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7836466
OLAS:6347296,C57BL/6N-Slc17a9<tm1.1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347296
OLAS:5767339,C57BL/6N-Slc17a9<tm1.1(KOMP)Vlcg>/Ucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:5767339
OLAS:6347297,C57BL/6N-Slc17a9<tm1(KOMP)Vlcg>/MbpMmucd,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6347297
OLAS:6866246,C57BL/6N-Slc18b1<em1(IMPC)Bay>/Mmmh,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:6866246
OLAS:7863748,C57BL/6N-Slc19a1<em1(IMPC)Ics>/Ics,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7863748
OLAS:7572715,C57BL/6N-Slc19a2<tm2e(KOMP)Wtsi>/Cmsu,laboratory mouse,,coisogenic,,Oliver He|Jie Zheng|Leo Yeh,MGI:7572715
